depth,date,temp,oxygen,Salinity,Chl
198,5/19/14 10:16,9.2037,29.732,7.5,NA
198,12/20/10 9:40,9.2114,30.198,7.3,NA
199,4/28/03 0:00,9.3,29.594,8,NA
198,5/16/11 9:19,8.6812,29.583,8.3,NA
198,11/19/15 9:07,11.7839,30.675,5.8,NA
198,8/1/16 9:49,12.0453,30.257,6.3,NA
195,10/20/99 0:00,10.4,NA,5.3,NA
200,10/20/98 0:00,11.8,30.749,5.79,NA
197,6/4/14 10:04,10.1692,29.848,7.1,NA
199,11/17/08 10:41,10.5093,30.739,5.8,NA
200,5/24/17 8:16,9.4701,NA,7.9,NA
198,12/14/15 9:04,10.3715,30.172,6.5,NA
198,7/21/08 10:42,10.1695,NA,6.2,NA
200,4/17/96 0:00,8.7,29.491,7.8,NA
200,4/4/95 0:00,8.7,29.422,7.9,NA
198,3/18/13 10:33,8.1326,29.964,7.8,NA
198,4/27/04 0:00,9.4,30.064,8,NA
198,9/22/14 9:34,11.7076,30.897,5.6,NA
198,10/17/11 9:18,11.1133,30.378,5.9,NA
199,6/24/03 0:00,10.6,30.172,6.8,NA
196,11/21/16 9:21,11.6947,30.723,5.6,NA
198,9/6/16 9:15,12.3206,30.685,5.5,NA
198,2/23/10 14:02,8.5764,29.751,8,NA
199,12/16/03 0:00,9.8,30.108,6.3,NA
198,4/22/14 13:53,8.1226,29.684,7.2,NA
200,12/14/98 0:00,10.6,30.301,6.8,NA
200,7/17/17 8:24,11.3947,29.766,6.9,NA
198,11/26/12 9:22,9.8582,30.239,6.2,NA
194,12/19/16 13:21,9.6705,29.553,7,NA
193,6/18/01 0:00,10.1,30.69,6.98,NA
198,11/28/11 9:19,9.505,30.215,7.2,NA
195,7/17/00 0:00,10.8,NA,6.33,NA
198,6/15/15 9:21,11.217,29.903,6.9,NA
200,3/16/98 0:00,9.7,29.295,8.6,NA
195,1/17/01 0:00,8.4733,NA,NA,NA
198,5/7/14 10:50,9.2274,29.812,8,NA
198,5/20/13 9:40,9.1498,30.509,6.9,NA
198,10/3/16 9:49,11.9856,30.761,5.5,NA
198,7/16/07 13:22,10.556,NA,6.3,NA
198,12/20/04 0:00,9.8,30.331,6.3,NA
200,9/5/17 8:55,11.8067,30.684,5.5,NA
198,3/16/09 10:27,7.3722,30.052,8.3,NA
198,1/22/13 9:06,8.1953,29.775,7.7,NA
198,4/19/10 9:42,8.9806,29.693,8.4,NA
198,10/20/08 10:09,10.8378,30.72,6.2,NA
198,2/4/14 12:46,8.0996,30.24,7.2,NA
198,6/28/05 0:00,11.1,30.109,6.9,NA
198,1/24/05 0:00,8.6,30.128,7.3,NA
198,1/18/11 9:40,8.1732,29.75,8,NA
200,10/17/94 0:00,11.5,30.893,5.9,NA
198,2/19/13 9:08,8.0668,30.002,7.4,NA
198,11/17/08 10:41,10.5093,30.735,5.8,NA
200,8/22/96 0:00,11.8,30.354,6,NA
198,2/21/12 9:23,7.7354,29.758,7.8,NA
198,11/17/14 10:12,11.9292,30.515,5.1,NA
197,2/22/11 9:42,7.981,29.453,8,NA
200,8/7/17 8:52,11.5708,30.284,5.9,NA
200,6/8/94 0:00,10.6,30.282,7.5,NA
198,3/19/08 9:39,7.6989,NA,8.1,NA
199,12/16/08 9:37,9.331,30.241,6.6,NA
198,6/16/14 10:10,10.1659,29.791,6.7,NA
195,12/7/99 0:00,9.98,NA,5.9,NA
198,11/18/13 9:04,10.2618,30.46,5.9,NA
200,5/3/95 0:00,9.8,29.547,8.6,NA
200,4/17/17 8:52,8.2117,29.109,7.8,NA
198,10/18/10 9:32,10.9447,30.718,5.9,NA
198,5/26/04 0:00,10.3,30.347,7.5,NA
198,4/22/14 13:53,8.1227,29.683,7.2,NA
198,7/29/03 0:00,11.5,30.515,5.9,NA
200,5/15/17 8:34,9.6148,29.222,8.2,NA
196,4/18/16 9:22,9.7897,29.43,7.9,NA
200,4/11/17 8:46,8.1221,NA,7.9,NA
198,3/17/10 13:01,8.7174,29.667,8.1,NA
198,4/16/12 9:21,7.7207,29.503,8.1,NA
198,2/17/09 9:54,7.3246,30.128,7.7,NA
199,6/15/09 9:32,9.7873,30.372,7,NA
199,3/25/03 0:00,8.8,29.917,7.3,NA
198,8/22/06 0:00,11.9,NA,6,NA
200,9/19/17 8:50,12.0768,30.548,5.3,NA
196,2/2/15 9:35,9.3167,29.336,7.2,NA
198,7/6/15 9:49,12.0978,30.275,6.9,NA
200,1/25/95 0:00,8.6,29.862,7.7,NA
198,5/21/12 9:11,9.102,29.539,8,NA
199,2/16/16 8:47,9.3862,29.38,7.2,NA
193,8/20/01 0:00,11.9,30.648,5.67,NA
198,1/28/08 13:58,7.6931,NA,8.3,NA
198,9/25/06 0:00,11.9,NA,5.9,NA
198,5/16/16 9:43,10.6759,29.556,7.5,NA
198,2/17/15 9:27,9.3948,29.31,7.1,NA
195,3/21/01 0:00,8.1349,NA,8.69,NA
200,10/10/95 0:00,NA,30.712,6,NA
199,2/17/15 9:27,9.395,29.328,7.1,NA
193,12/17/02 0:00,9.5,30.866,6.6,NA
198,9/8/14 9:22,12.0948,30.559,5.6,NA
196,5/18/15 9:22,10.4139,29.778,7.6,NA
198,10/5/15 9:25,12.4253,30.857,6.1,NA
198,6/20/11 9:51,9.4112,29.642,7.4,NA
200,10/18/94 0:00,11.8,30.862,5.8,NA
195,11/29/00 0:00,9.8464,NA,5.85,NA
195,3/23/15 9:17,9.4658,29.427,7.3,NA
198,9/22/14 9:34,11.7054,30.895,5.6,NA
198,10/15/07 12:58,10.8389,NA,5.9,NA
199,6/20/16 10:27,11.0101,30.073,6.9,NA
198,3/21/11 9:19,7.5912,29.579,8.4,NA
200,7/6/94 0:00,11.6,NA,6.9,NA
200,8/28/17 9:34,12.324,30.188,6.3,NA
198,11/26/12 9:22,9.858,30.241,6.2,NA
199,8/19/08 9:45,10.9784,NA,5.6,NA
198,1/20/09 9:36,8.2796,30.279,7.5,NA
198,4/16/13 9:12,8.4048,29.924,7.8,NA
198,7/18/11 9:29,10.1379,29.715,6.5,NA
198,11/2/15 8:58,12.0698,30.821,6.1,NA
198,6/15/09 9:32,9.7853,30.371,6.9,NA
200,7/5/17 9:01,10.9209,29.673,6.6,NA
198,6/29/04 0:00,10.9,30.389,6.6,NA
197,12/18/12 12:56,9.9199,29.854,6,NA
200,5/8/95 0:00,10,29.825,8.3,NA
198,7/21/14 9:22,10.8589,30.049,5.7,NA
198,7/18/16 8:52,11.4791,30.349,6.2,NA
198,8/15/11 9:25,10.9231,29.892,6,NA
197,4/20/15 10:25,9.7776,29.339,7.6,NA
198,1/21/14 9:25,8.3943,30.413,6.9,NA
199,11/17/09 13:22,10.4236,30.632,6.2,NA
198,10/20/14 9:22,11.4655,30.957,5.5,NA
198,9/16/13 9:46,11.6278,30.716,5.7,NA
198,6/16/08 9:57,9.1581,NA,6.4,NA
198,11/28/05 0:00,9.9,30.592,6.4,NA
198,9/17/12 9:45,11.1749,30.437,5.6,NA
200,11/20/17 9:20,10.3327,30.605,6.5,NA
198,5/16/11 9:19,8.6792,29.572,8.3,NA
200,12/18/97 0:00,9.9,29.478,7.6,NA
199,12/14/15 9:04,10.3713,30.156,6.5,NA
198,9/8/14 9:22,12.0992,30.559,5.6,NA
199,10/29/03 0:00,11.6,30.99,5.5,NA
196,3/21/16 10:38,9.2113,28.991,7.7,NA
200,2/8/17 8:30,8.0735,29.735,7.9,NA
200,2/8/17 8:30,8.0736,29.737,7.9,NA
200,2/2/94 0:00,9.2,30.187,7.4,NA
200,11/6/17 8:39,11.1253,30.717,5.3,NA
198,1/19/16 9:29,9.1997,29.691,7.5,NA
200,10/17/17 8:42,11.3534,30.781,5.5,NA
198,9/21/10 10:39,11.0682,30.877,5.5,NA
198,8/3/15 12:04,12.7098,30.428,6.3,NA
198,10/17/11 9:18,11.1136,30.377,5.9,NA
198,5/21/07 13:39,9.5,NA,7.8,NA
198,6/21/10 15:33,10.1059,29.903,7.3,NA
196,12/15/14 9:34,10.3404,29.824,6.4,NA
200,11/15/94 0:00,10.1,30.741,6.6,NA
200,5/20/96 0:00,9.8,29.415,8,NA
198,12/15/14 9:34,10.3411,29.847,6.4,NA
198,7/24/06 0:00,11.4,NA,6.3,NA
200,9/25/95 0:00,12.2,NA,5.7,NA
199,10/19/09 14:30,11.3696,31.006,5.8,NA
198,11/15/10 9:18,10.3855,30.442,6.3,NA
198,11/15/10 9:18,10.3847,30.443,6.3,NA
198,9/15/08 11:15,11.0117,30.789,5.2,NA
198,12/16/13 9:18,8.8712,30.505,6.6,NA
198,4/18/11 10:59,7.904,29.221,8.2,NA
198,2/16/16 8:47,9.3814,29.351,7.2,NA
198,12/19/11 11:00,8.7615,30.058,6.9,NA
200,6/14/95 0:00,11,29.859,7.4,NA
198,2/2/15 9:35,9.3172,29.339,7.2,NA
200,10/9/95 0:00,12.1,NA,5.9,NA
195,2/14/00 0:00,8,NA,7.6,NA
200,6/25/96 0:00,10.6,30.024,7.3,NA
198,10/17/16 9:27,11.7556,30.866,5.5,NA
198,6/20/11 9:51,9.4113,29.642,7.4,NA
200,7/5/95 0:00,11.8,30.073,7.2,NA
198,2/4/14 12:46,8.0992,30.239,7.2,NA
198,1/18/11 9:40,8.1736,29.75,8,NA
198,7/20/15 9:17,12.4604,30.371,6.8,NA
200,5/9/94 0:00,9.6,30.01,8.3,NA
198,9/19/11 9:15,11.3336,30.378,6.2,NA
198,5/28/03 0:00,9.8,30.105,7.2,NA
199,8/24/04 0:00,12.5,30.699,7,NA
198,3/21/16 10:38,9.2114,29.001,7.7,NA
199,5/30/06 0:00,9.9,NA,7.7,NA
198,1/19/10 10:25,8.6686,29.855,7.4,NA
199,8/17/09 10:04,11.4672,30.851,5.9,NA
200,12/18/17 13:34,10.3394,30.201,6,NA
197,7/15/13 9:34,10.5647,30.083,5.7,NA
198,9/28/04 0:00,12,30.773,5.4,NA
198,12/16/08 9:37,9.332,30.242,6.6,NA
200,8/1/95 0:00,12.5,30.366,6.8,NA
196,4/6/16 8:52,9.4794,29.013,8,NA
200,2/17/98 0:00,8.8,29.033,6.5,NA
195,6/19/00 0:00,10.1,NA,6.1,NA
199,10/27/04 0:00,11.4,30.785,5.3,NA
197,10/19/15 9:01,12.1633,30.837,6,NA
198,6/20/16 10:27,11.0106,30.09,6.9,NA
196,7/7/14 9:53,10.6416,30.354,6.2,NA
196,10/3/16 9:49,11.9861,30.746,5.5,NA
200,5/1/17 8:33,8.7749,29.129,8.3,NA
198,4/16/12 9:21,7.7212,29.504,8,NA
200,4/3/17 9:40,8.0173,29.295,8,NA
200,6/24/96 0:00,10.5,29.947,7,NA
199,2/1/16 8:45,9.2782,29.49,7.3,NA
198,11/16/04 0:00,10.5,30.531,5.9,NA
198,12/17/07 13:14,9.4401,NA,6.8,NA
200,3/20/17 9:10,7.9923,29.418,8.1,NA
200,9/19/17 8:50,12.0653,30.556,5.3,NA
200,6/19/17 8:32,10.4036,29.797,6.9,NA
198,8/15/11 9:25,10.9231,29.892,6,NA
195,10/23/00 0:00,10.9,NA,NA,NA
198,12/19/05 0:00,9.2,30.54,6.8,NA
198,3/19/14 8:58,7.7082,30.111,7.6,NA
198,10/16/12 12:18,10.8169,30.719,5.8,NA
198,4/16/07 0:00,8.5,NA,7.3,NA
195,3/21/00 0:00,8.1,NA,7.9,NA
198,9/17/12 9:45,11.1792,30.433,5.6,NA
198,5/4/15 9:25,9.954,29.659,7.5,NA
198,3/19/07 0:00,8.1,NA,8.2,NA
200,11/20/17 9:20,10.3326,30.603,6.5,NA
198,9/19/11 9:15,11.3392,30.38,6.2,NA
200,3/15/17 8:22,7.8994,NA,8.1,NA
198,2/21/12 9:23,7.7355,29.757,7.8,NA
197,1/21/14 9:25,8.3941,30.413,7,NA
199,1/20/09 9:36,8.2788,30.28,7.5,NA
198,10/21/13 9:14,11.3882,30.5,5.2,NA
198,7/7/14 9:53,10.6378,30.356,6.2,NA
200,12/12/94 0:00,9,30.467,7.7,NA
198,12/16/13 9:18,8.8714,30.503,6.6,NA
200,6/5/17 8:33,10.1691,29.634,7.3,NA
198,11/19/03 0:00,10,30.541,6.4,NA
198,4/6/16 8:52,9.4809,29.008,8,NA
197,9/6/16 9:15,12.3639,30.689,5.5,NA
200,12/20/95 0:00,10.2,30.131,5.8,NA
198,5/19/08 9:42,8.6622,NA,7.2,NA
198,12/19/11 11:00,8.7678,30.054,6.9,NA
198,5/2/16 9:40,10.2031,29.461,8.2,NA
196,11/7/16 10:56,11.6567,31.015,5.4,NA
196,7/18/16 8:52,11.4902,30.34,6.3,NA
200,3/4/96 0:00,8.3,28.977,7.7,NA
200,11/6/17 8:39,11.1262,30.715,5.3,NA
197,10/5/15 9:25,12.4181,30.812,6,NA
198,8/17/10 10:06,11.6726,30.262,6.7,NA
199,1/23/12 9:55,7.5961,29.899,7.7,NA
198,3/9/16 9:03,9.1964,29.143,7.7,NA
195,9/18/00 0:00,11.5,NA,5.38,NA
200,2/18/97 0:00,7.5,29.216,8.3,NA
200,1/16/96 0:00,8.3,29.33,7.4,NA
198,7/21/14 9:22,10.8548,30.049,5.7,NA
198,11/7/16 10:56,11.6574,31.017,5.4,NA
198,5/23/05 0:00,10.1,30.093,7.7,NA
197,5/4/15 9:25,9.9498,29.874,7.4,NA
195,5/17/99 0:00,8.91,NA,7.8,NA
198,9/17/07 10:00,11.7461,NA,5.7,NA
195,7/26/99 0:00,10.3,NA,6,NA
196,8/15/16 9:25,11.7002,30.783,5.8,NA
197,3/9/16 9:04,9.201,29.128,7.7,NA
199,10/6/14 9:33,11.8761,30.748,5.4,NA
198,8/17/10 10:06,11.6758,30.263,6.7,NA
198,9/21/10 10:39,11.0683,30.877,5.5,NA
198,8/20/07 10:07,11.674,NA,6,NA
198,10/20/14 9:21,11.463,30.958,5.4,NA
198,3/19/12 9:48,7.492,29.936,8.3,NA
248,3/21/02 0:00,7.8,NA,8.1,NA
252,3/21/02 0:00,7.8,29.673,8.1,NA
0,10/3/17 13:14,NA,30.072,NA,NA
