File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1512,2.3353,34.5018,27.5711,68.5,0.56,24.2,0.113,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1513,2.3332,34.5032,27.5724,68.2,0.55,23.9,0.12300000000000001,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1513,2.3325,34.5024,27.5718,68.6,0.55,23.9,0.111,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1514,2.3327,34.5035,27.5727,68.2,0.55,23.9,0.124,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1514,2.3307,34.5027,27.5722,68.6,0.57,25.0,0.12,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1515,2.3324,34.5037,27.5729,68.2,0.56,24.5,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1515,2.3302,34.5027,27.5723,68.6,0.57,25.0,0.115,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1516,2.3299,34.5043,27.5736,68.2,0.57,24.6,0.122,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1516,2.329,34.5031,27.5727,68.6,0.54,23.6,0.125,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1517,2.3271,34.5048,27.5742,68.2,0.54,23.5,0.11,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1517,2.3272,34.5033,27.573,68.5,0.56,24.5,0.125,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1518,2.3267,34.5049,27.5743,68.2,0.59,25.7,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1518,2.3263,34.5035,27.5732,68.6,0.58,25.4,0.125,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1519,2.3259,34.5036,27.5733,68.6,0.56,24.5,0.122,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1520,2.3266,34.5047,27.5742,68.2,0.59,25.7,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1520,2.3257,34.5038,27.5735,68.6,0.57,24.8,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1521,2.326,34.5048,27.5743,68.2,0.57,24.6,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1521,2.3247,34.5041,27.5738,68.6,0.57,24.8,0.12300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1522,2.3252,34.5052,27.5747,68.2,0.56,24.4,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1522,2.3237,34.504,27.5738,68.6,0.57,25.0,0.114,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1523,2.3247,34.5055,27.575,68.2,0.56,24.4,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1523,2.3231,34.5043,27.5741,68.6,0.58,25.4,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1524,2.3244,34.5054,27.5749,68.2,0.56,24.4,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1524,2.3224,34.5043,27.5742,68.6,0.59,25.8,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1525,2.3236,34.5055,27.575,68.2,0.56,24.4,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1526,2.3229,34.5056,27.5752,68.2,0.57,24.9,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1527,2.3219,34.5058,27.5754,68.2,0.57,24.6,0.114,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1527,2.3217,34.5049,27.5747,68.6,0.56,24.2,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1528,2.3207,34.506,27.5757,68.2,0.55,23.7,0.12300000000000001,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1528,2.3209999999999997,34.5048,27.5747,68.6,0.58,25.3,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1529,2.3207,34.5048,27.5747,68.6,0.58,25.2,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1530,2.3194,34.5053,27.5752,68.6,0.57,24.6,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1531,2.3173,34.5067,27.5765,68.2,0.58,25.2,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1531,2.3187,34.5053,27.5753,68.6,0.61,26.4,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1532,2.3161,34.5069,27.5768,68.2,0.58,25.2,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1532,2.318,34.5055,27.5755,68.6,0.58,25.4,0.125,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1533,2.316,34.507,27.5769,68.2,0.6,26.0,0.111,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1533,2.3172,34.5055,27.5756,68.6,0.6,26.1,0.11,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1534,2.3156,34.507,27.5769,68.2,0.57,25.0,0.124,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1534,2.3162,34.5058,27.5759,68.6,0.63,27.2,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1535,2.3156,34.5069,27.5768,68.2,0.59,25.5,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1536,2.3155,34.5069,27.5768,68.2,0.58,25.2,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1536,2.3143,34.5062,27.5764,68.6,0.59,25.7,0.125,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1537,2.3151,34.5071,27.576999999999998,68.2,0.56,24.4,0.11900000000000001,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1537,2.312,34.5065,27.5768,68.6,0.63,27.3,0.12300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1538,2.314,34.5073,27.5773,68.2,0.64,27.9,0.11599999999999999,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1538,2.3103,34.507,27.5773,68.6,0.59,25.5,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1539,2.3129,34.5077,27.5777,68.2,0.59,25.5,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1539,2.3081,34.5073,27.5778,68.6,0.6,26.0,0.11199999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1540,2.3121,34.5079,27.5779,68.2,0.58,25.1,0.11699999999999999,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1540,2.3077,34.5075,27.578000000000003,68.6,0.62,27.0,0.124,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1541,2.3072,34.5076,27.5781,68.6,0.6,26.1,0.111,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1542,2.3063,34.5078,27.5783,68.6,0.59,25.8,0.11699999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1543,2.3126,34.5076,27.5776,68.2,0.59,25.8,0.114,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1544,2.3111,34.5082,27.5782,68.2,0.64,27.7,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1544,2.3061,34.5082,27.5787,68.6,0.69,29.8,0.125,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1545,2.3096,34.5085,27.5786,68.2,0.57,24.6,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1545,2.3052,34.5082,27.5787,68.6,0.6,26.2,0.11599999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1546,2.3085,34.5084,27.5786,68.2,0.62,26.8,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1546,2.3043,34.5084,27.579,68.6,0.59,25.6,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1547,2.3078,34.5087,27.5789,68.2,0.59,25.6,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1547,2.303,34.5085,27.5792,68.6,0.61,26.6,0.113,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1548,2.3056,34.5091,27.5794,68.2,0.61,26.6,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1548,2.3012,34.5089,27.5796,68.6,0.63,27.3,0.11900000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1549,2.3040000000000003,34.5098,27.5801,68.2,0.59,25.5,0.125,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1549,2.2991,34.5093,27.5801,68.6,0.6,26.1,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1550,2.2985,34.5092,27.5801,68.6,0.62,26.8,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1551,2.3024,34.5098,27.5802,68.2,0.68,29.4,0.125,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1551,2.298,34.5093,27.5802,68.6,0.61,26.6,0.125,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1552,2.3015,34.51,27.5805,68.2,0.57,24.8,0.11900000000000001,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1552,2.2967,34.5096,27.5806,68.6,0.62,26.9,0.11599999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1553,2.3012,34.51,27.5805,68.2,0.62,27.2,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1553,2.2961,34.5098,27.5808,68.6,0.61,26.5,0.11900000000000001,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1554,2.295,34.51,27.581,68.6,0.61,26.5,0.11199999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1555,2.2973,34.5105,27.5812,68.2,0.6,25.9,0.12,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1555,2.2941,34.5102,27.5812,68.6,0.61,26.7,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1556,2.2946,34.5114,27.5822,68.2,0.65,28.2,0.11199999999999999,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1556,2.2934,34.5105,27.5815,68.6,0.61,26.3,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1557,2.2945,34.5113,27.5821,68.2,0.59,25.6,0.121,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1557,2.2927,34.5105,27.5816,68.6,0.61,26.5,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1558,2.2944,34.5112,27.581999999999997,68.2,0.64,27.6,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1558,2.2912,34.510999999999996,27.5821,68.6,0.62,26.8,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1559,2.294,34.5112,27.5821,68.2,0.62,27.1,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1559,2.2907,34.5111,27.5822,68.6,0.63,27.4,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1560,2.2937,34.5116,27.5824,68.2,0.6,26.2,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1560,2.2905,34.5112,27.5823,68.6,0.61,26.5,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1561,2.2932,34.5117,27.5825,68.2,0.62,26.8,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1561,2.2894,34.5113,27.5825,68.6,0.61,26.3,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1562,2.2924,34.5119,27.5828,68.2,0.62,27.0,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1562,2.2879,34.5118,27.583000000000002,68.6,0.63,27.5,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1563,2.2914,34.5123,27.5831,68.2,0.6,26.3,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1563,2.2871,34.5118,27.5831,68.6,0.64,27.6,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1564,2.2859,34.5122,27.5835,68.6,0.62,26.8,0.11800000000000001,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1565,2.285,34.5124,27.5838,68.6,0.63,27.4,0.11,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1566,2.2883,34.5126,27.5836,68.2,0.64,27.7,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1566,2.2848,34.5126,27.5839,68.6,0.63,27.3,0.11,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1567,2.2863,34.513000000000005,27.5841,68.2,0.62,27.1,0.114,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1567,2.285,34.5122,27.5836,68.6,0.62,26.8,0.113,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1568,2.2852,34.5131,27.5843,68.2,0.64,27.7,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1568,2.2846,34.5124,27.5838,68.6,0.63,27.4,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1569,2.2823,34.5139,27.5852,68.2,0.62,26.9,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1569,2.2840000000000003,34.5125,27.5839,68.6,0.64,27.6,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1570,2.2821,34.514,27.5853,68.2,0.62,26.9,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1570,2.2833,34.5128,27.5842,68.6,0.64,27.7,0.11699999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1571,2.2823,34.5138,27.5851,68.2,0.62,26.9,0.11199999999999999,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1571,2.2823,34.5128,27.5843,68.6,0.62,26.9,0.111,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1572,2.2812,34.514,27.5854,68.2,0.63,27.5,0.12,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1572,2.2808,34.5132,27.5847,68.6,0.63,27.4,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1573,2.2791,34.5146,27.586,68.2,0.61,26.5,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1573,2.2788,34.5136,27.5852,68.6,0.62,27.0,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1574,2.2778,34.5149,27.5864,68.2,0.69,30.1,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1574,2.2774,34.514,27.5857,68.6,0.63,27.4,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1575,2.2765,34.515,27.5865,68.3,0.64,27.7,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1575,2.2773,34.514,27.5857,68.6,0.63,27.4,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1576,2.2756,34.5153,27.5869,68.2,0.64,27.7,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1576,2.2765,34.5141,27.5858,68.6,0.62,27.1,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1577,2.2765,34.5141,27.5858,68.6,0.64,27.8,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1578,2.2764,34.5141,27.5858,68.6,0.64,27.6,0.11599999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1579,2.274,34.5157,27.5873,68.2,0.62,27.1,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1579,2.2757,34.5143,27.586,68.6,0.63,27.5,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1580,2.2725,34.5161,27.5878,68.2,0.64,27.7,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1580,2.2748,34.5146,27.5864,68.6,0.63,27.4,0.11599999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1581,2.2715,34.5163,27.588,68.2,0.64,27.9,0.111,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1581,2.2741,34.5147,27.5865,68.6,0.66,28.5,0.11599999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1582,2.2698,34.516999999999996,27.5887,68.2,0.65,28.2,0.114,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1582,2.272,34.5151,27.587,68.6,0.65,28.3,0.11199999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1583,2.2683,34.516999999999996,27.5888,68.2,0.65,28.1,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1583,2.2698,34.5154,27.5874,68.6,0.63,27.4,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1584,2.2663,34.5173,27.5892,68.2,0.66,28.5,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1584,2.2684,34.5157,27.5878,68.6,0.68,29.4,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1585,2.2647,34.5177,27.5897,68.2,0.67,28.9,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1585,2.2666,34.5162,27.5883,68.6,0.67,29.2,0.11699999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1586,2.2634,34.5181,27.5901,68.2,0.66,28.7,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1586,2.2654,34.5165,27.5887,68.6,0.64,27.8,0.125,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1587,2.2629,34.5182,27.5902,68.2,0.67,28.9,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1587,2.2653,34.5163,27.5885,68.6,0.71,30.8,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1588,2.2626,34.5182,27.5902,68.2,0.65,28.2,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1588,2.2641,34.5168,27.589000000000002,68.6,0.66,28.6,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1589,2.2629,34.5182,27.5902,68.2,0.6,26.2,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1589,2.2631,34.5168,27.5891,68.6,0.66,28.6,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1590,2.2632,34.5182,27.5902,68.2,0.65,28.0,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1590,2.2624,34.516999999999996,27.5893,68.6,0.67,29.0,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1591,2.2611,34.5185,27.5906,68.2,0.71,30.9,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1591,2.2614,34.5172,27.5895,68.6,0.65,28.2,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1592,2.2611,34.5186,27.5907,68.2,0.62,26.9,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1592,2.2606,34.5174,27.5898,68.6,0.65,28.4,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1593,2.2612,34.5185,27.5906,68.2,0.64,27.8,0.11,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1593,2.2601,34.5175,27.5899,68.6,0.68,29.3,0.11599999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1594,2.2605,34.5188,27.5909,68.3,0.67,29.2,0.122,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1594,2.2601,34.5174,27.5898,68.6,0.67,29.3,0.115,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1595,2.2598,34.519,27.5911,68.2,0.65,28.2,0.115,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1595,2.2597,34.5175,27.5899,68.6,0.65,28.2,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1596,2.2589,34.5178,27.5902,68.6,0.68,29.4,0.11900000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1597,2.2587,34.5195,27.5916,68.2,0.61,26.5,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1597,2.2569,34.5182,27.5907,68.6,0.67,29.1,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1598,2.2573,34.5195,27.5917,68.2,0.69,29.8,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1598,2.2552,34.5185,27.5911,68.6,0.67,29.3,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1599,2.2559,34.5197,27.592,68.3,0.63,27.4,0.12300000000000001,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1599,2.254,34.5188,27.5914,68.6,0.69,29.8,0.11699999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1600,2.2543,34.5201,27.5924,68.2,0.7,30.4,0.109,
