File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1817.0,2.1176,34.5516,27.6288,,0.82,35.5,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1817.0,2.1051,34.5541,27.6318,,0.84,36.4,0.059000000000000004,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1818.0,2.1164,34.552,27.6292,,0.83,36.1,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1818.0,2.1037,34.5544,27.6321,,0.84,36.4,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1819.0,2.1029,34.5543,27.6321,,0.84,36.4,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1820.0,2.1155,34.5522,27.6294,,0.82,35.8,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1820.7,2.1023,34.5544,27.6323,,0.84,36.5,0.057999999999999996,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1821.0,2.115,34.5523,27.6295,,0.82,35.7,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1822.0,2.1141,34.5524,27.6297,,0.83,35.9,0.057999999999999996,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1823.0,2.1125,34.5528,27.6302,,0.83,35.9,0.057999999999999996,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1823.4,2.1006,34.5547,27.6326,,0.86,37.4,0.059000000000000004,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1823.7,2.1,34.5551,27.633000000000003,,0.85,37.1,0.057999999999999996,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1824.0,2.1099,34.5532,27.6307,,0.83,36.3,0.059000000000000004,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1825.0,2.1088,34.5535,27.631,,0.83,36.0,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1825.4,2.0993,34.5551,27.6331,,0.86,37.2,0.059000000000000004,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1826.0,2.1068,34.5539,27.6315,,0.83,36.1,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1826.0,2.0982,34.5554,27.6334,,0.85,37.0,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1826.8,2.106,34.5541,27.6317,,0.84,36.6,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1827.0,2.0975,34.5556,27.6336,,0.85,37.0,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1828.0,2.0959,34.556,27.634,,0.85,37.1,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1829.0,2.095,34.5562,27.6343,,0.85,37.0,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1829.1,2.1045,34.5546,27.6322,,0.84,36.4,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1830.0,2.1031,34.5547,27.6324,,0.84,36.3,0.057999999999999996,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1830.0,2.0947,34.5563,27.6344,,0.85,37.1,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1831.0,2.1018,34.5548,27.6326,,0.84,36.5,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1831.0,2.0941,34.5563,27.6344,,0.85,37.1,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1831.7,2.1013,34.555,27.6328,,0.84,36.6,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1832.0,2.0934,34.5564,27.6346,,0.86,37.6,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1833.0,2.0928,34.5564,27.6346,,0.87,38.0,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1833.6,2.0921,34.5567,27.6349,,0.87,38.0,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1834.4,2.1017,34.5548,27.6326,,0.85,37.1,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1835.0,2.1013,34.5551,27.6329,,0.86,37.3,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1836.0,2.1011,34.5552,27.633000000000003,,0.86,37.2,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1836.4,2.0913,34.5569,27.6351,,0.87,38.0,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1837.0,2.1005,34.5552,27.633000000000003,,0.85,37.0,0.057999999999999996,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1837.0,2.0899,34.5573,27.6356,,0.86,37.6,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1838.0,2.0985,34.5557,27.6336,,0.84,36.7,0.057999999999999996,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1838.0,2.089,34.5573,27.6356,,0.87,37.6,0.059000000000000004,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1839.0,2.0972,34.556,27.6339,,0.85,37.1,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1839.0,2.0877,34.5575,27.6359,,0.87,37.8,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1840.0,2.0967,34.5559,27.6339,,0.86,37.2,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1840.0,2.0851,34.558,27.6365,,0.88,38.3,0.059000000000000004,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1841.0,2.0964,34.556,27.634,,0.86,37.3,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1841.0,2.0837,34.5583,27.6369,,0.88,38.2,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1842.0,2.0961,34.5561,27.6341,,0.86,37.4,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1842.0,2.0831,34.5583,27.6369,,0.88,38.3,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1843.0,2.0822,34.5585,27.6371,,0.89,38.8,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1843.8,2.0807,34.5591,27.6377,,0.9,39.1,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1846.0,2.0946,34.5566,27.6346,,0.86,37.4,0.057999999999999996,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1846.3,2.0803,34.5591,27.6378,,0.89,38.5,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1846.9,2.08,34.5591,27.6378,,0.88,38.4,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1847.0,2.0938,34.5567,27.6348,,0.88,38.0,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1848.0,2.0931,34.5568,27.6349,,0.87,37.9,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1848.4,2.0799,34.5592,27.6379,,0.91,39.4,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1849.0,2.0908,34.5572,27.6354,,0.87,37.8,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1849.0,2.0798,34.5592,27.6379,,0.9,39.0,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1849.5,2.0902,34.5572,27.6355,,0.87,37.8,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1850.0,2.0793,34.5592,27.6379,,0.89,38.5,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1851.0,2.0786,34.5595,27.6382,,0.89,38.8,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1852.0,2.0780000000000003,34.5597,27.6384,,0.9,38.9,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1852.4,2.0899,34.5576,27.6358,,0.87,37.7,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1853.0,2.0871,34.5579,27.6363,,0.87,37.9,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1853.0,2.0776,34.5596,27.6384,,0.9,38.9,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1854.0,2.0768,34.5597,27.6385,,0.9,38.9,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1855.0,2.0761,34.5599,27.6388,,0.9,38.9,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1856.0,2.0834,34.5589,27.6374,,0.88,38.1,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1856.0,2.0754,34.5601,27.639,,0.9,39.2,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1857.0,2.0832,34.5585,27.6371,,0.87,37.8,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1857.0,2.0748,34.5602,27.6391,,0.91,39.5,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1858.0,2.0827,34.5587,27.6373,,0.88,38.3,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1858.0,2.0742,34.5603,27.6392,,0.91,39.6,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1858.9,2.0731,34.5606,27.6396,,0.91,39.4,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1859.0,2.0818,34.5588,27.6374,,0.89,38.6,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1861.3,2.0719,34.5608,27.6398,,0.9,39.2,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1862.0,2.0714,34.561,27.64,,0.91,39.4,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1863.0,2.0706,34.5611,27.6402,,0.91,39.4,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1864.0,2.0691,34.5613,27.6404,,0.91,39.4,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1864.2,2.0804,34.5594,27.638,,0.88,38.2,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1865.0,2.0799,34.5595,27.6381,,0.9,39.1,0.059000000000000004,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1865.0,2.0683,34.5615,27.6407,,0.91,39.6,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1866.0,2.0796,34.5594,27.6381,,0.91,39.7,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1866.0,2.0666,34.5619,27.6411,,0.93,40.3,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1867.0,2.0797,34.5594,27.6381,,0.89,38.8,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1867.0,2.0647,34.5621,27.6414,,0.93,40.2,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1868.0,2.0641,34.5624,27.6417,,0.94,40.6,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1868.3,2.0801,34.5593,27.638,,0.9,39.1,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1869.0,2.0796,34.5593,27.638,,0.9,39.3,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1869.0,2.0638,34.5623,27.6417,,0.93,40.4,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1870.0,2.0787,34.5597,27.6384,,0.9,39.1,0.059000000000000004,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1870.0,2.0631,34.5626,27.642,,0.93,40.4,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1871.0,2.0777,34.56,27.6387,,0.9,39.2,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1871.0,2.062,34.5627,27.6421,,0.93,40.4,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1872.0,2.0773,34.5601,27.6388,,0.9,39.2,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1872.0,2.0608,34.5629,27.6424,,0.94,40.7,0.057999999999999996,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1872.8,2.0607,34.563,27.6425,,0.94,40.8,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1873.0,2.0758,34.5602,27.639,,0.91,39.4,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1874.0,2.075,34.5604,27.6392,,0.9,39.3,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1874.9,2.0745,34.5606,27.6394,,0.91,39.4,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1875.1,2.0581,34.5635,27.6431,,0.94,40.9,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1876.0,2.0574,34.5636,27.6432,,0.94,41.0,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1877.0,2.0571,34.5637,27.6433,,0.94,41.0,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1878.0,2.0747,34.5605,27.6393,,0.91,39.5,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1878.0,2.0571,34.5636,27.6432,,0.95,41.3,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1879.0,2.0745,34.5606,27.6394,,0.91,39.4,0.057999999999999996,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1879.0,2.0569,34.5637,27.6433,,0.95,41.2,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1880.0,2.0738,34.5609,27.6397,,0.91,39.5,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1880.0,2.0556,34.564,27.6437,,0.94,40.7,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1881.0,2.0731,34.5609,27.6398,,0.91,39.6,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1881.0,2.0540000000000003,34.5642,27.644000000000002,,0.95,41.4,0.057999999999999996,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1882.0,2.0723,34.561,27.6399,,0.92,39.9,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1882.0,2.0526,34.5645,27.6443,,0.96,41.8,0.057999999999999996,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1883.0,2.0717,34.5612,27.6401,,0.92,39.8,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1883.0,2.0517,34.5646,27.6445,,0.95,41.5,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1884.0,2.0709999999999997,34.5614,27.6404,,0.92,39.8,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1884.0,2.0508,34.5649,27.6448,,0.95,41.5,0.057999999999999996,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1885.0,2.0706,34.5615,27.6405,,0.92,39.9,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1885.0,2.0501,34.565,27.6449,,0.97,42.0,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1885.9,2.0498,34.5652,27.6451,,0.96,41.7,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1886.0,2.0696,34.5617,27.6407,,0.92,40.0,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1886.7,2.0695,34.5618,27.6408,,0.92,39.8,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1888.4,2.0476,34.5657,27.6457,,0.95,41.1,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1889.0,2.0467,34.5658,27.6458,,0.95,41.3,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1889.4,2.0702,34.5619,27.6408,,0.91,39.7,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1890.0,2.07,34.5616,27.6406,,0.92,39.8,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1890.0,2.0461,34.5658,27.6459,,0.96,41.7,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1891.0,2.0695,34.5617,27.6407,,0.92,39.8,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1891.0,2.0458,34.5659,27.646,,0.97,42.1,0.057999999999999996,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1891.7,2.0692,34.5618,27.6408,,0.92,40.0,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1892.0,2.0458,34.5659,27.646,,0.98,42.4,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1893.0,2.045,34.5661,27.6462,,0.97,42.2,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1893.2,2.0689,34.5616,27.6407,,0.93,40.2,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1894.0,2.0683,34.5617,27.6408,,0.93,40.3,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1894.0,2.0442,34.5662,27.6463,,0.98,42.4,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1895.0,2.0678,34.562,27.6411,,0.93,40.4,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1895.0,2.042,34.5667,27.6469,,0.98,42.4,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1895.8,2.041,34.5669,27.6472,,0.98,42.6,0.057999999999999996,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1896.0,2.0677,34.5621,27.6412,,0.93,40.3,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1897.0,2.0668,34.5623,27.6414,,0.92,40.1,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1898.0,2.0638,34.5628,27.6421,,0.93,40.3,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1898.5,2.0395,34.5671,27.6474,,0.97,42.3,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1898.8,2.0628,34.5631,27.6424,,0.94,40.8,0.057999999999999996,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1899.0,2.0378,34.5675,27.6479,,0.99,42.9,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1900.0,2.0372,34.5677,27.6481,,0.99,43.0,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1901.0,2.0373,34.5675,27.6479,,0.98,42.5,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1902.0,2.0367,34.5678,27.6482,,0.98,42.7,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1902.2,2.0603,34.5636,27.643,,0.94,40.7,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1903.0,2.0580000000000003,34.5641,27.6436,,0.94,40.7,0.057999999999999996,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1903.0,2.036,34.5678,27.6483,,0.99,43.1,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1904.0,2.0572,34.5642,27.6437,,0.94,40.9,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1904.0,2.0348,34.5681,27.6486,,1.0,43.4,0.057,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1905.0,2.0566,34.5641,27.6437,,0.95,41.2,0.057,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1905.0,2.0336,34.5683,27.6489,,1.0,43.4,0.055999999999999994,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,1906.0,2.0561,34.5642,27.6438,,0.95,41.2,0.055999999999999994,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,1906.0,2.0328,34.5685,27.6491,,1.0,43.6,0.055999999999999994,,
