File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2019.1,1.9109,34.5906,27.6764,59.4,1.32,57.1,0.068,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2020.0,1.9098,34.5909,27.6767,59.5,1.32,57.2,0.067,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2020.0,1.9165,34.5898,27.6753,59.4,1.3,56.5,0.07,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2020.0,1.9162,34.5897,27.6753,59.4,1.3,56.6,0.07,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2021.0,1.9099,34.5904,27.6763,59.4,1.32,57.3,0.067,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2021.0,1.9161,34.5898,27.6753,59.5,1.3,56.6,0.068,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2021.0,1.9151,34.59,27.6756,59.3,1.3,56.6,0.069,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2022.0,1.9098,34.5906,27.6765,59.5,1.32,57.3,0.07,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2022.0,1.9151,34.59,27.6756,59.4,1.3,56.6,0.07200000000000001,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2022.0,1.9151,34.5899,27.6755,59.3,1.3,56.6,0.071,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2023.0,1.9096,34.5909,27.6767,59.5,1.32,57.3,0.067,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2023.0,1.9134,34.5903,27.676,59.5,1.3,56.6,0.07200000000000001,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2023.0,1.9149,34.5899,27.6755,59.4,1.31,56.8,0.071,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2024.0,1.9083,34.5912,27.6771,59.5,1.32,57.4,0.067,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2024.0,1.9126,34.5905,27.6762,59.4,1.31,56.8,0.07,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2024.0,1.9133,34.5901,27.6758,59.4,1.31,56.8,0.07,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2024.7,1.9121,34.5906,27.6763,59.4,1.31,56.8,0.073,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2025.0,1.9078,34.5912,27.6771,59.5,1.32,57.5,0.069,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2025.0,1.9125,34.5904,27.6761,59.4,1.31,56.9,0.07,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2025.9,1.9119,34.5905,27.6762,59.4,1.31,57.0,0.069,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2026.0,1.9056,34.5917,27.6777,59.5,1.32,57.5,0.067,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2026.0,1.9126,34.5905,27.6762,59.4,1.31,57.0,0.073,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2027.0,1.9051,34.5919,27.6779,59.5,1.33,57.6,0.069,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2027.0,1.9117,34.5907,27.6764,59.4,1.31,57.1,0.071,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2027.0,1.9129,34.5904,27.6761,59.3,1.31,57.0,0.069,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2027.9,1.9049,34.5915,27.6776,59.5,1.33,57.7,0.07,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2028.0,1.9116,34.5908,27.6765,59.5,1.31,57.1,0.068,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2028.0,1.9129,34.5904,27.6761,59.4,1.31,57.0,0.066,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2029.0,1.905,34.5918,27.6778,59.5,1.33,57.7,0.07200000000000001,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2029.0,1.9103,34.591,27.6768,59.5,1.32,57.1,0.068,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2029.0,1.9126,34.5905,27.6762,59.3,1.31,57.1,0.066,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2030.0,1.9048,34.5919,27.6779,59.5,1.33,57.7,0.067,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2030.0,1.9089,34.5913,27.6771,59.4,1.32,57.2,0.071,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2030.0,1.9119,34.5905,27.6762,59.3,1.31,57.1,0.07200000000000001,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2031.0,1.9041,34.592,27.678,59.5,1.33,57.7,0.069,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2031.0,1.9112,34.5908,27.6765,59.3,1.31,57.1,0.068,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2031.4,1.9081,34.5913,27.6772,59.4,1.32,57.3,0.07,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2032.0,1.903,34.5923,27.6784,59.4,1.33,57.8,0.07,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2032.0,1.9081,34.5913,27.6772,59.4,1.32,57.3,0.071,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2032.0,1.9105,34.5908,27.6766,59.3,1.32,57.2,0.069,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2033.0,1.9025,34.5923,27.6784,59.4,1.33,57.9,0.068,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2033.0,1.9080000000000001,34.5914,27.6773,59.4,1.32,57.5,0.07,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2033.0,1.9094,34.5909,27.6768,59.3,1.32,57.3,0.07,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2033.8,1.9022,34.5925,27.6786,59.5,1.33,58.0,0.068,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2034.0,1.9075,34.5915,27.6774,59.4,1.33,57.6,0.07,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2034.0,1.9088,34.5912,27.677,59.3,1.32,57.3,0.071,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2035.0,1.9065,34.5917,27.6776,59.5,1.33,57.6,0.068,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2035.0,1.9079,34.5914,27.6773,59.3,1.32,57.4,0.071,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2035.1,1.9017,34.5923,27.6785,59.5,1.34,58.0,0.07,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2036.0,1.9013,34.5927,27.6788,59.5,1.34,58.0,0.069,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2036.0,1.9052,34.592,27.678,59.5,1.33,57.6,0.069,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2036.0,1.9076,34.5914,27.6773,59.3,1.32,57.5,0.07200000000000001,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2037.0,1.9008,34.5928,27.6789,59.5,1.34,58.1,0.067,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2037.0,1.9048,34.592,27.678,59.4,1.33,57.6,0.068,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2037.0,1.9069,34.5915,27.6774,59.3,1.33,57.6,0.07,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2037.8,1.9044,34.5922,27.6782,59.4,1.33,57.6,0.07,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2038.0,1.9007,34.5928,27.679000000000002,59.5,1.34,58.2,0.068,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2038.0,1.9059,34.5918,27.6777,59.3,1.33,57.6,0.069,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2039.0,1.9004,34.5929,27.6791,59.5,1.34,58.2,0.069,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2039.0,1.9053,34.5918,27.6778,59.3,1.33,57.6,0.07,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2039.2,1.9046,34.5919,27.6779,59.4,1.33,57.8,0.069,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2040.0,1.8994,34.5929,27.6791,59.4,1.34,58.2,0.068,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2040.0,1.9043,34.5922,27.6782,59.4,1.33,57.8,0.068,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2040.0,1.9049,34.592,27.678,59.4,1.33,57.6,0.07,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2041.0,1.8989,34.5931,27.6793,59.5,1.34,58.3,0.066,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2041.0,1.9032,34.5924,27.6784,59.5,1.33,58.0,0.07,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2041.0,1.9047,34.592,27.678,59.4,1.33,57.8,0.068,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2041.8,1.9028,34.5925,27.6785,59.4,1.33,58.0,0.069,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2042.0,1.8988,34.593,27.6793,59.5,1.34,58.2,0.066,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2042.1,1.9043,34.5922,27.6782,59.3,1.33,57.8,0.07,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2042.9,1.903,34.5923,27.6784,59.3,1.34,58.0,0.07,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2042.9,1.9042,34.5919,27.678,59.3,1.33,57.9,0.071,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2043.0,1.8979,34.5933,27.6796,59.5,1.34,58.4,0.066,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2044.0,1.8972,34.5934,27.6797,59.5,1.35,58.4,0.067,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2044.0,1.9023,34.5926,27.6787,59.4,1.34,58.0,0.068,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2044.0,1.9036,34.5922,27.6782,59.4,1.33,58.0,0.07,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2045.0,1.9021,34.5925,27.6786,59.5,1.34,58.1,0.07,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2045.0,1.9036,34.5922,27.6782,59.4,1.34,58.0,0.071,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2045.1,1.8952,34.5938,27.6802,59.5,1.35,58.4,0.07,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2045.8,1.8945,34.5942,27.6806,59.5,1.35,58.5,0.07,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2046.0,1.9019,34.5927,27.6788,59.4,1.34,58.1,0.07,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2046.0,1.9037,34.592,27.6781,59.4,1.34,58.0,0.071,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2047.0,1.9016,34.5929,27.679000000000002,59.4,1.34,58.2,0.069,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2047.0,1.9035,34.5924,27.6784,59.3,1.34,58.1,0.069,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2047.2,1.8944,34.5937,27.6802,59.5,1.35,58.7,0.067,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2047.8,1.9012,34.5929,27.679000000000002,59.4,1.34,58.2,0.068,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2048.0,1.8939,34.594,27.6804,59.5,1.35,58.7,0.067,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2048.0,1.9029,34.5924,27.6785,59.4,1.34,58.1,0.067,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2049.0,1.8933,34.5943,27.6807,59.5,1.36,58.9,0.069,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2049.0,1.9004,34.5928,27.679000000000002,59.4,1.34,58.3,0.07200000000000001,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2049.0,1.9024,34.5925,27.6786,59.3,1.34,58.2,0.068,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2050.0,1.8928,34.5942,27.6807,59.5,1.36,59.0,0.068,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2050.0,1.9001,34.593,27.6792,59.5,1.34,58.3,0.07,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2050.0,1.9022,34.5925,27.6786,59.4,1.34,58.2,0.071,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2051.0,1.8923,34.5944,27.6809,59.5,1.36,59.0,0.069,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2051.0,1.8998,34.5933,27.6794,59.5,1.34,58.3,0.069,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2051.0,1.9021,34.5925,27.6786,59.3,1.34,58.3,0.07,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2052.0,1.892,34.5943,27.6808,59.5,1.36,59.0,0.069,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2052.0,1.8989,34.5933,27.6795,59.5,1.34,58.4,0.067,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2052.0,1.9018,34.5925,27.6786,59.3,1.34,58.3,0.071,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2053.0,1.8913,34.5946,27.6811,59.5,1.36,59.2,0.069,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2053.0,1.8987,34.5935,27.6797,59.5,1.35,58.5,0.069,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2053.0,1.9014,34.5927,27.6788,59.3,1.34,58.3,0.069,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2054.0,1.8908,34.5947,27.6812,59.5,1.36,59.2,0.069,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2054.0,1.8984,34.5933,27.6795,59.5,1.35,58.6,0.07,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2054.0,1.901,34.5928,27.6789,59.3,1.34,58.3,0.07,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2055.0,1.8903,34.5947,27.6813,59.5,1.36,59.2,0.07,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2055.0,1.8977,34.5936,27.6798,59.4,1.35,58.6,0.071,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2055.0,1.9005,34.5929,27.679000000000002,59.3,1.34,58.3,0.069,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2056.0,1.8896,34.5949,27.6815,59.5,1.36,59.3,0.069,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2056.0,1.896,34.5937,27.68,59.4,1.35,58.8,0.071,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2056.0,1.9004,34.5929,27.6791,59.3,1.35,58.5,0.07,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2057.0,1.8892,34.5949,27.6815,59.5,1.37,59.4,0.068,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2057.0,1.8941,34.5941,27.6805,59.4,1.35,58.8,0.07,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2057.0,1.9,34.5929,27.6791,59.3,1.35,58.5,0.067,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2058.0,1.8888,34.595,27.6816,59.5,1.37,59.5,0.068,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2058.0,1.8934,34.5941,27.6806,59.5,1.36,59.0,0.07,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2058.0,1.8982,34.5934,27.6796,59.3,1.35,58.6,0.069,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2059.0,1.8884,34.5952,27.6818,59.5,1.37,59.5,0.068,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2059.0,1.8925,34.5944,27.6809,59.4,1.36,59.1,0.068,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2059.0,1.8974,34.5935,27.6798,59.4,1.35,58.6,0.07,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2060.0,1.8874,34.5953,27.682,59.5,1.37,59.5,0.068,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2060.0,1.8919,34.5946,27.6811,59.5,1.36,59.1,0.069,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2060.0,1.8966,34.5937,27.68,59.2,1.35,58.6,0.07,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2061.0,1.8869,34.5955,27.6822,59.5,1.37,59.5,0.067,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2061.0,1.896,34.5937,27.68,59.3,1.35,58.8,0.07,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2061.1,1.8916,34.5946,27.6811,59.4,1.36,59.2,0.07,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2062.0,1.8865,34.5955,27.6822,59.5,1.37,59.5,0.07,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2062.0,1.8915,34.5946,27.6811,59.5,1.36,59.3,0.07,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2062.0,1.896,34.5936,27.68,59.4,1.36,58.9,0.07200000000000001,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2063.0,1.8864,34.5955,27.6822,59.5,1.37,59.6,0.066,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2063.0,1.8916,34.5947,27.6812,59.5,1.36,59.3,0.07,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2063.0,1.896,34.5938,27.6801,59.4,1.36,58.9,0.069,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2064.0,1.8862,34.5956,27.6823,59.5,1.37,59.6,0.066,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2064.0,1.8914,34.5948,27.6813,59.4,1.37,59.3,0.068,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2064.0,1.8957,34.5938,27.6801,59.4,1.36,58.9,0.068,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2065.0,1.8861,34.5956,27.6823,59.5,1.38,59.8,0.07200000000000001,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2065.0,1.8912,34.5948,27.6813,59.5,1.37,59.3,0.07,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2065.0,1.8955,34.5939,27.6802,59.4,1.36,59.0,0.07,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2066.0,1.8861,34.5956,27.6823,59.5,1.38,59.7,0.068,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2066.0,1.8911,34.5947,27.6812,59.4,1.37,59.5,0.068,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2066.0,1.8951,34.5941,27.6804,59.4,1.36,59.1,0.067,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2067.0,1.8855,34.5958,27.6825,59.4,1.38,59.8,0.066,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2067.0,1.8909,34.5949,27.6814,59.4,1.37,59.5,0.067,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2067.0,1.8943,34.5942,27.6806,59.3,1.36,59.1,0.07,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2068.0,1.8848,34.596,27.6828,59.5,1.38,59.8,0.068,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2068.0,1.8905,34.5948,27.6813,59.2,1.37,59.6,0.07,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2068.0,1.8933,34.5943,27.6807,59.4,1.36,59.1,0.068,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2068.7,1.8847,34.5958,27.6826,59.5,1.38,59.8,0.066,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2069.0,1.89,34.5949,27.6815,59.5,1.37,59.6,0.07,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2069.0,1.8932,34.5943,27.6807,59.4,1.36,59.2,0.069,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2070.0,1.8894,34.5951,27.6817,59.4,1.37,59.6,0.07,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2070.0,1.8924,34.5945,27.680999999999997,59.4,1.37,59.3,0.07,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2070.1,1.8840000000000001,34.5957,27.6826,59.5,1.38,60.1,0.067,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2070.9,1.8889,34.595,27.6816,59.5,1.37,59.6,0.069,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2071.0,1.8831,34.5962,27.683000000000003,59.5,1.38,60.1,0.07,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2071.0,1.8923,34.5945,27.680999999999997,59.4,1.37,59.4,0.068,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2072.0,1.8824,34.5967,27.6835,59.5,1.38,60.2,0.067,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2072.0,1.8875,34.5955,27.6821,59.5,1.37,59.6,0.07,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2072.0,1.8922,34.5945,27.680999999999997,59.4,1.37,59.4,0.07,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2073.0,1.8823,34.5966,27.6834,59.5,1.39,60.2,0.069,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2073.0,1.8869,34.5956,27.6823,59.4,1.37,59.6,0.069,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2073.0,1.8922,34.5947,27.6811,59.4,1.37,59.4,0.071,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,2074.0,1.8814,34.5966,27.6835,59.5,1.39,60.2,0.068,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,2074.0,1.8863,34.5958,27.6825,59.4,1.37,59.7,0.066,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,2074.0,1.8917,34.5947,27.6812,59.4,1.37,59.6,0.07200000000000001,
