File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,973,2.9368,34.3703,27.4139,65.4,0.51,22.1,1.4140000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,973,2.8588,34.3857,27.4332,65.3,0.5,21.8,1.516,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,974,2.8789999999999996,34.382,27.4284,65.4,0.51,21.9,1.33,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,974,2.9148,34.375,27.4196,65.4,0.5,21.8,1.3880000000000001,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,974,2.9355,34.3706,27.4142,65.4,0.5,21.9,1.4140000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,974,2.8559,34.3863,27.4339,65.3,0.5,21.9,1.518,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,975,2.8777,34.3825,27.4289,65.4,0.51,21.9,1.33,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,975,2.9141,34.3751,27.4198,65.4,0.51,21.9,1.3869999999999998,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,975,2.9339999999999997,34.3709,27.4146,65.4,0.51,21.9,1.415,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,975,2.8543,34.3865,27.4342,65.3,0.51,21.9,1.515,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,976,2.8753,34.3829,27.4295,65.4,0.51,22.0,1.3330000000000002,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,976,2.9129,34.3754,27.4201,65.4,0.51,22.0,1.3880000000000001,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,976,2.9330000000000003,34.371,27.4148,65.4,0.5,21.9,1.4140000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,976,2.8529,34.3867,27.4345,65.3,0.51,21.9,1.516,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,977,2.875,34.383,27.4296,65.4,0.51,22.0,1.33,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,977,2.9119,34.3756,27.4204,65.4,0.51,22.0,1.391,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,977,2.9315,34.3713,27.4152,65.4,0.5,21.9,1.415,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,977,2.8514,34.387,27.4349,65.2,0.51,21.9,1.515,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,978,2.8746,34.3832,27.4298,65.4,0.51,22.0,1.33,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,978,2.9083,34.3763,27.4212,65.4,0.51,22.0,1.39,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,978,2.9302,34.3717,27.4156,65.4,0.5,21.8,1.4140000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,978,2.8502,34.3872,27.4351,65.3,0.51,21.9,1.515,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,979,2.8744,34.3833,27.4299,65.4,0.51,22.0,1.3330000000000002,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,979,2.9064,34.3769,27.4219,65.4,0.5,21.9,1.391,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,979,2.93,34.3717,27.4156,65.4,0.51,21.9,1.412,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,979,2.8496,34.3874,27.4354,65.2,0.5,21.8,1.516,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,980,2.8736,34.3835,27.4301,65.3,0.51,22.0,1.3330000000000002,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,980,2.9041,34.3771,27.4223,65.4,0.51,22.0,1.39,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,980,2.9295,34.3719,27.4158,65.4,0.5,21.9,1.416,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,980,2.8486,34.3878,27.4358,65.3,0.5,21.9,1.516,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,981,2.8711,34.3839,27.4306,65.3,0.51,21.9,1.329,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,981,2.8985,34.3781,27.4236,65.3,0.5,21.9,1.393,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,981,2.929,34.3719,27.4159,65.4,0.51,22.0,1.4140000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,981,2.8474,34.388000000000005,27.436,65.1,0.5,21.9,1.518,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,982,2.8689999999999998,34.3844,27.4312,65.4,0.51,22.0,1.331,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,982,2.8947,34.3793,27.4249,65.3,0.51,22.0,1.39,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,982,2.9284,34.372,27.416,65.4,0.51,22.0,1.413,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,982,2.8471,34.3882,27.4362,65.3,0.5,21.8,1.516,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,983,2.8666,34.3849,27.4318,65.4,0.51,22.0,1.33,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,983,2.8941,34.3792,27.4248,65.3,0.5,21.9,1.39,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,983,2.9274,34.3722,27.4162,65.4,0.5,21.9,1.415,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,983,2.8458,34.3883,27.4364,65.3,0.51,22.0,1.5190000000000001,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,984,2.8664,34.385,27.4319,65.4,0.51,22.0,1.33,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,984,2.8939999999999997,34.3794,27.425,65.4,0.51,22.0,1.391,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,984,2.9269,34.3724,27.4164,65.4,0.5,21.8,1.4140000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,984,2.843,34.3891,27.4373,65.4,0.5,21.6,1.5190000000000001,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,985,2.8625,34.3858,27.4329,65.4,0.51,22.0,1.329,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,985,2.8938,34.3794,27.425,65.4,0.51,22.0,1.39,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,985,2.926,34.3727,27.4168,65.4,0.5,21.9,1.413,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,985,2.8414,34.3896,27.4378,65.4,0.5,21.8,1.516,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,986,2.8572,34.3868,27.4342,65.4,0.51,22.0,1.329,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,986,2.8938,34.3794,27.425,65.4,0.5,21.9,1.39,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,986,2.9242,34.373000000000005,27.4172,65.4,0.51,22.0,1.415,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,986,2.8403,34.3897,27.438000000000002,65.0,0.5,21.9,1.514,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,987,2.8556,34.3871,27.4346,65.4,0.51,22.0,1.3319999999999999,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,987,2.8933,34.3796,27.4252,65.4,0.51,22.0,1.389,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,987,2.9212,34.3736,27.4179,65.4,0.51,22.0,1.415,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,987,2.8399,34.3898,27.4381,65.2,0.51,22.0,1.515,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,988,2.8552,34.3872,27.4347,65.4,0.51,21.9,1.3330000000000002,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,988,2.8916,34.3799,27.4256,65.4,0.51,22.0,1.391,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,988,2.9181,34.3742,27.4187,65.4,0.51,21.9,1.413,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,988,2.8394,34.3898,27.4382,65.3,0.5,21.8,1.515,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,989,2.855,34.3874,27.4349,65.4,0.5,21.9,1.331,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,989,2.889,34.3804,27.4262,65.4,0.5,21.8,1.393,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,989,2.9151,34.375,27.4196,65.4,0.51,21.9,1.416,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,989,2.8393,34.39,27.4383,65.3,0.51,21.9,1.517,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,990,2.8544,34.3874,27.4349,65.4,0.51,22.0,1.33,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,990,2.8872,34.3809,27.4268,65.4,0.5,21.9,1.391,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,990,2.9125,34.3755,27.4202,65.4,0.51,22.1,1.415,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,990,2.8389,34.3902,27.4385,65.4,0.51,21.9,1.517,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,991,2.8537,34.3876,27.4352,65.4,0.51,21.9,1.33,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,991,2.8823,34.3817,27.4279,65.4,0.5,21.9,1.392,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,991,2.9092,34.3764,27.4212,65.4,0.51,22.0,1.4140000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,991,2.838,34.3903,27.4387,65.3,0.5,21.6,1.516,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,992,2.8527,34.3879,27.4355,65.4,0.51,22.0,1.331,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,992,2.8768,34.3826,27.4291,65.4,0.51,22.0,1.392,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,992,2.9066,34.3769,27.4219,65.4,0.5,21.8,1.415,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,992,2.8372,34.3905,27.4389,65.2,0.5,21.8,1.517,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,993,2.8489999999999998,34.3885,27.4363,65.3,0.51,22.0,1.331,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,993,2.8736,34.3833,27.4299,65.4,0.51,22.0,1.3869999999999998,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,993,2.9038,34.3775,27.4226,65.4,0.5,21.9,1.413,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,993,2.8369,34.3906,27.439,65.3,0.5,21.9,1.517,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,994,2.8471,34.3888,27.4367,65.4,0.5,21.9,1.331,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,994,2.872,34.3834,27.4302,65.4,0.5,21.9,1.392,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,994,2.9016,34.3781,27.4233,65.4,0.51,22.1,1.415,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,994,2.8369,34.3905,27.439,65.3,0.51,22.0,1.5190000000000001,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,995,2.846,34.3889,27.4369,65.4,0.51,21.9,1.33,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,995,2.8706,34.3838,27.4306,65.4,0.5,21.9,1.3940000000000001,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,995,2.897,34.3791,27.4245,65.4,0.51,22.0,1.415,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,995,2.8366,34.3907,27.4391,65.3,0.5,21.6,1.518,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,996,2.845,34.3891,27.4371,65.4,0.51,22.0,1.329,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,996,2.8704,34.3837,27.4305,65.4,0.51,22.0,1.39,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,996,2.8949,34.3795,27.425,65.4,0.51,21.9,1.415,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,996,2.8359,34.3909,27.4394,65.2,0.49,21.4,1.5190000000000001,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,997,2.8445,34.3892,27.4372,65.4,0.51,22.0,1.329,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,997,2.8693,34.3842,27.430999999999997,65.4,0.51,22.1,1.393,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,997,2.8930000000000002,34.3799,27.4255,65.4,0.51,22.1,1.413,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,997,2.835,34.3911,27.4396,65.2,0.5,21.7,1.5190000000000001,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,998,2.8436,34.3894,27.4375,65.4,0.51,22.1,1.33,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,998,2.8668,34.385,27.4319,65.3,0.51,21.9,1.395,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,998,2.8909,34.3805,27.4262,65.4,0.51,22.0,1.4169999999999998,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,998,2.832,34.3917,27.4404,65.3,0.51,22.1,1.521,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,999,2.8428,34.3895,27.4376,65.4,0.51,22.0,1.331,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,999,2.864,34.3854,27.4325,65.4,0.51,21.9,1.395,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,999,2.8902,34.3806,27.4263,65.4,0.51,22.0,1.416,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,999,2.8303,34.3921,27.4408,65.4,0.5,21.7,1.52,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,1000,2.8416,34.3899,27.4381,65.4,0.51,22.0,1.33,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,1000,2.8628,34.3857,27.4328,65.4,0.51,22.0,1.395,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,1000,2.8876,34.3811,27.4269,65.3,0.51,22.0,1.4169999999999998,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,1000,2.8285,34.3925,27.4413,65.3,0.51,22.1,1.5219999999999998,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,1001,2.8411,34.3898,27.438000000000002,65.3,0.5,21.9,1.328,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,1001,2.8608,34.3862,27.4334,65.4,0.51,22.0,1.393,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,1001,2.8868,34.3812,27.4271,65.4,0.51,22.0,1.416,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,1001,2.8257,34.3931,27.441999999999997,65.4,0.5,21.7,1.521,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,1002,2.8405,34.39,27.4382,65.4,0.5,21.8,1.329,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,1002,2.8855,34.3815,27.4274,65.4,0.51,22.0,1.415,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,1002,2.8251,34.3932,27.4422,65.4,0.51,21.9,1.52,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,1003,2.8399,34.3902,27.4385,65.4,0.5,21.8,1.327,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,1003,2.884,34.3818,27.4278,65.4,0.51,22.0,1.4140000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,1003,2.8244,34.3935,27.4425,65.0,0.5,21.9,1.518,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,1004,2.8392,34.3904,27.4387,65.5,0.5,21.9,1.33,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,1004,2.8818,34.3823,27.4284,65.4,0.51,22.1,1.4169999999999998,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,1004,2.822,34.394,27.4431,65.3,0.5,21.9,1.5190000000000001,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,1005,2.8381,34.3906,27.4389,65.5,0.5,21.7,1.327,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,1005,2.8809,34.3825,27.4286,65.4,0.51,22.0,1.411,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,1005,2.8205,34.3943,27.4435,65.2,0.5,21.6,1.52,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,1006,2.8364,34.3909,27.4393,65.4,0.49,21.5,1.328,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,1006,2.8801,34.3827,27.4289,65.4,0.51,22.0,1.4180000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,1006,2.8186,34.3945,27.4438,65.4,0.5,21.8,1.52,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,1007,2.8334,34.3916,27.4402,65.4,0.5,21.7,1.33,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,1007,2.8796,34.3828,27.429000000000002,65.4,0.51,22.0,1.4180000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,1007,2.8158,34.395,27.4444,65.4,0.5,21.8,1.52,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,1008,2.8322,34.3918,27.4404,65.4,0.5,21.9,1.33,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,1008,2.8788,34.383,27.4292,65.4,0.51,22.1,1.4180000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,1008,2.8154,34.3952,27.4446,65.3,0.51,21.9,1.5219999999999998,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,1009,2.8298,34.3922,27.441,65.4,0.49,21.5,1.3259999999999998,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,1009,2.8774,34.3833,27.4296,65.4,0.51,22.0,1.416,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,1009,2.8149,34.3952,27.4447,65.1,0.5,21.8,1.518,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,1010,2.8283,34.3926,27.4414,65.4,0.5,21.6,1.328,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,1010,2.8752,34.3837,27.4301,65.4,0.51,22.0,1.4140000000000001,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,1010,2.8133,34.3957,27.4452,65.2,0.5,21.8,1.5219999999999998,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,1011,2.8257,34.3931,27.441999999999997,65.4,0.5,21.8,1.327,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,1011,2.8736,34.3841,27.4306,65.3,0.51,22.1,1.4169999999999998,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,1011,2.8124,34.3959,27.4455,65.3,0.5,21.6,1.52,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,1012,2.8243,34.3934,27.4424,65.4,0.5,21.7,1.3259999999999998,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,1012,2.8722,34.3844,27.4309,65.4,0.51,22.0,1.416,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,1012,2.8116,34.3961,27.4457,65.3,0.5,21.7,1.521,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,1013,2.8235,34.3936,27.4426,65.4,0.5,21.7,1.328,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,1013,2.8710000000000004,34.3845,27.4311,65.4,0.51,22.1,1.4169999999999998,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,1013,2.8096,34.3963,27.445999999999998,65.4,0.5,21.8,1.52,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,1014,2.8233,34.3937,27.4427,65.3,0.5,21.9,1.325,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,1014,2.8701,34.3848,27.4314,65.4,0.51,22.1,1.4169999999999998,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,1014,2.8084,34.3967,27.4465,65.2,0.5,21.7,1.52,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,1015,2.8228,34.3936,27.4427,65.4,0.5,21.6,1.3259999999999998,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,1015,2.8695,34.385,27.4317,65.4,0.51,21.9,1.4169999999999998,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,1015,2.8079,34.3968,27.4466,65.0,0.5,21.7,1.5219999999999998,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,1016,2.8224,34.3937,27.4428,65.4,0.5,21.8,1.328,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,1016,2.8686,34.3852,27.4319,65.4,0.51,22.1,1.415,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,1016,2.8076,34.3969,27.4467,65.2,0.5,21.8,1.518,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,1017,2.822,34.3939,27.443,65.4,0.5,21.7,1.3259999999999998,
